pred,true,filepath,pedestrian,frame
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00014.png,//data/haziq-data/jaad/image/0301/ped5,00014.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00014.png,//data/haziq-data/jaad/image/0301/ped1,00014.png
0.8629368543624878,0,/work/vita/datasets/JAAD/images/video_0301/00015.png,//data/haziq-data/jaad/image/0301/pedestrian1,00015.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00015.png,//data/haziq-data/jaad/image/0301/ped4,00015.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00015.png,//data/haziq-data/jaad/image/0301/ped5,00015.png
0.006384312640875578,0,/work/vita/datasets/JAAD/images/video_0301/00015.png,//data/haziq-data/jaad/image/0301/ped1,00015.png
0.5796374082565308,0,/work/vita/datasets/JAAD/images/video_0301/00016.png,//data/haziq-data/jaad/image/0301/pedestrian1,00016.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00016.png,//data/haziq-data/jaad/image/0301/ped4,00016.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00016.png,//data/haziq-data/jaad/image/0301/ped5,00016.png
0.46667537093162537,0,/work/vita/datasets/JAAD/images/video_0301/00017.png,//data/haziq-data/jaad/image/0301/pedestrian1,00017.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00017.png,//data/haziq-data/jaad/image/0301/ped4,00017.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00017.png,//data/haziq-data/jaad/image/0301/ped5,00017.png
0.4747290015220642,0,/work/vita/datasets/JAAD/images/video_0301/00018.png,//data/haziq-data/jaad/image/0301/pedestrian1,00018.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00018.png,//data/haziq-data/jaad/image/0301/ped4,00018.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00018.png,//data/haziq-data/jaad/image/0301/ped5,00018.png
0.3770090341567993,0,/work/vita/datasets/JAAD/images/video_0301/00019.png,//data/haziq-data/jaad/image/0301/pedestrian1,00019.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00019.png,//data/haziq-data/jaad/image/0301/ped4,00019.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00019.png,//data/haziq-data/jaad/image/0301/ped5,00019.png
0.15257366001605988,0,/work/vita/datasets/JAAD/images/video_0301/00020.png,//data/haziq-data/jaad/image/0301/pedestrian1,00020.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00020.png,//data/haziq-data/jaad/image/0301/ped4,00020.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00020.png,//data/haziq-data/jaad/image/0301/ped5,00020.png
0.2991602122783661,0,/work/vita/datasets/JAAD/images/video_0301/00021.png,//data/haziq-data/jaad/image/0301/pedestrian1,00021.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00021.png,//data/haziq-data/jaad/image/0301/ped4,00021.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00021.png,//data/haziq-data/jaad/image/0301/ped5,00021.png
0.193505197763443,0,/work/vita/datasets/JAAD/images/video_0301/00022.png,//data/haziq-data/jaad/image/0301/pedestrian1,00022.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00022.png,//data/haziq-data/jaad/image/0301/ped4,00022.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00022.png,//data/haziq-data/jaad/image/0301/ped5,00022.png
0.14211909472942352,0,/work/vita/datasets/JAAD/images/video_0301/00023.png,//data/haziq-data/jaad/image/0301/pedestrian1,00023.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00023.png,//data/haziq-data/jaad/image/0301/ped4,00023.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00023.png,//data/haziq-data/jaad/image/0301/ped5,00023.png
0.4975513815879822,0,/work/vita/datasets/JAAD/images/video_0301/00024.png,//data/haziq-data/jaad/image/0301/pedestrian1,00024.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00024.png,//data/haziq-data/jaad/image/0301/ped4,00024.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00024.png,//data/haziq-data/jaad/image/0301/ped5,00024.png
0.14542941749095917,0,/work/vita/datasets/JAAD/images/video_0301/00025.png,//data/haziq-data/jaad/image/0301/pedestrian1,00025.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00025.png,//data/haziq-data/jaad/image/0301/ped4,00025.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00025.png,//data/haziq-data/jaad/image/0301/ped5,00025.png
0.09694445133209229,0,/work/vita/datasets/JAAD/images/video_0301/00026.png,//data/haziq-data/jaad/image/0301/pedestrian1,00026.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00026.png,//data/haziq-data/jaad/image/0301/ped4,00026.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00026.png,//data/haziq-data/jaad/image/0301/ped5,00026.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00027.png,//data/haziq-data/jaad/image/0301/pedestrian1,00027.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00027.png,//data/haziq-data/jaad/image/0301/ped4,00027.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00027.png,//data/haziq-data/jaad/image/0301/ped5,00027.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00027.png,//data/haziq-data/jaad/image/0301/pedestrian2,00027.png
0.06646499782800674,0,/work/vita/datasets/JAAD/images/video_0301/00028.png,//data/haziq-data/jaad/image/0301/pedestrian1,00028.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00028.png,//data/haziq-data/jaad/image/0301/ped4,00028.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00028.png,//data/haziq-data/jaad/image/0301/ped5,00028.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00028.png,//data/haziq-data/jaad/image/0301/pedestrian2,00028.png
0.13677285611629486,0,/work/vita/datasets/JAAD/images/video_0301/00029.png,//data/haziq-data/jaad/image/0301/pedestrian1,00029.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00029.png,//data/haziq-data/jaad/image/0301/ped4,00029.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00029.png,//data/haziq-data/jaad/image/0301/ped5,00029.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00029.png,//data/haziq-data/jaad/image/0301/pedestrian2,00029.png
0.08144284784793854,0,/work/vita/datasets/JAAD/images/video_0301/00030.png,//data/haziq-data/jaad/image/0301/pedestrian1,00030.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00030.png,//data/haziq-data/jaad/image/0301/ped4,00030.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00030.png,//data/haziq-data/jaad/image/0301/ped5,00030.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00030.png,//data/haziq-data/jaad/image/0301/pedestrian2,00030.png
0.4194214940071106,0,/work/vita/datasets/JAAD/images/video_0301/00031.png,//data/haziq-data/jaad/image/0301/pedestrian1,00031.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00031.png,//data/haziq-data/jaad/image/0301/ped4,00031.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00031.png,//data/haziq-data/jaad/image/0301/ped5,00031.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00031.png,//data/haziq-data/jaad/image/0301/pedestrian2,00031.png
0.5857831835746765,0,/work/vita/datasets/JAAD/images/video_0301/00032.png,//data/haziq-data/jaad/image/0301/pedestrian1,00032.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00032.png,//data/haziq-data/jaad/image/0301/ped4,00032.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00032.png,//data/haziq-data/jaad/image/0301/ped5,00032.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00032.png,//data/haziq-data/jaad/image/0301/pedestrian2,00032.png
0.759945273399353,0,/work/vita/datasets/JAAD/images/video_0301/00033.png,//data/haziq-data/jaad/image/0301/pedestrian1,00033.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00033.png,//data/haziq-data/jaad/image/0301/ped4,00033.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00033.png,//data/haziq-data/jaad/image/0301/ped5,00033.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00033.png,//data/haziq-data/jaad/image/0301/pedestrian2,00033.png
0.9458689093589783,0,/work/vita/datasets/JAAD/images/video_0301/00034.png,//data/haziq-data/jaad/image/0301/pedestrian1,00034.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00034.png,//data/haziq-data/jaad/image/0301/ped4,00034.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00034.png,//data/haziq-data/jaad/image/0301/ped5,00034.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00034.png,//data/haziq-data/jaad/image/0301/pedestrian2,00034.png
0.8754830956459045,0,/work/vita/datasets/JAAD/images/video_0301/00035.png,//data/haziq-data/jaad/image/0301/pedestrian1,00035.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00035.png,//data/haziq-data/jaad/image/0301/ped4,00035.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00035.png,//data/haziq-data/jaad/image/0301/ped5,00035.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00035.png,//data/haziq-data/jaad/image/0301/pedestrian2,00035.png
0.6801377534866333,0,/work/vita/datasets/JAAD/images/video_0301/00036.png,//data/haziq-data/jaad/image/0301/pedestrian1,00036.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00036.png,//data/haziq-data/jaad/image/0301/ped4,00036.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00036.png,//data/haziq-data/jaad/image/0301/ped5,00036.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00036.png,//data/haziq-data/jaad/image/0301/pedestrian2,00036.png
0.579623281955719,0,/work/vita/datasets/JAAD/images/video_0301/00037.png,//data/haziq-data/jaad/image/0301/pedestrian1,00037.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00037.png,//data/haziq-data/jaad/image/0301/ped4,00037.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00037.png,//data/haziq-data/jaad/image/0301/ped5,00037.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00037.png,//data/haziq-data/jaad/image/0301/pedestrian2,00037.png
0.5396149158477783,0,/work/vita/datasets/JAAD/images/video_0301/00038.png,//data/haziq-data/jaad/image/0301/pedestrian1,00038.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00038.png,//data/haziq-data/jaad/image/0301/ped4,00038.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00038.png,//data/haziq-data/jaad/image/0301/ped5,00038.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00038.png,//data/haziq-data/jaad/image/0301/pedestrian2,00038.png
0.4782129228115082,0,/work/vita/datasets/JAAD/images/video_0301/00039.png,//data/haziq-data/jaad/image/0301/pedestrian1,00039.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00039.png,//data/haziq-data/jaad/image/0301/ped4,00039.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00039.png,//data/haziq-data/jaad/image/0301/ped5,00039.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00039.png,//data/haziq-data/jaad/image/0301/pedestrian2,00039.png
0.2476663738489151,0,/work/vita/datasets/JAAD/images/video_0301/00040.png,//data/haziq-data/jaad/image/0301/pedestrian1,00040.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00040.png,//data/haziq-data/jaad/image/0301/ped4,00040.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00040.png,//data/haziq-data/jaad/image/0301/ped5,00040.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00040.png,//data/haziq-data/jaad/image/0301/pedestrian2,00040.png
0.2809010446071625,0,/work/vita/datasets/JAAD/images/video_0301/00041.png,//data/haziq-data/jaad/image/0301/pedestrian1,00041.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00041.png,//data/haziq-data/jaad/image/0301/ped4,00041.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00041.png,//data/haziq-data/jaad/image/0301/ped5,00041.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00041.png,//data/haziq-data/jaad/image/0301/pedestrian2,00041.png
0.3593352735042572,0,/work/vita/datasets/JAAD/images/video_0301/00042.png,//data/haziq-data/jaad/image/0301/pedestrian1,00042.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00042.png,//data/haziq-data/jaad/image/0301/ped4,00042.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00042.png,//data/haziq-data/jaad/image/0301/ped5,00042.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00042.png,//data/haziq-data/jaad/image/0301/pedestrian2,00042.png
0.8286574482917786,0,/work/vita/datasets/JAAD/images/video_0301/00043.png,//data/haziq-data/jaad/image/0301/pedestrian1,00043.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00043.png,//data/haziq-data/jaad/image/0301/ped4,00043.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00043.png,//data/haziq-data/jaad/image/0301/ped5,00043.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00043.png,//data/haziq-data/jaad/image/0301/pedestrian2,00043.png
0.8022199273109436,0,/work/vita/datasets/JAAD/images/video_0301/00044.png,//data/haziq-data/jaad/image/0301/pedestrian1,00044.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00044.png,//data/haziq-data/jaad/image/0301/ped4,00044.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00044.png,//data/haziq-data/jaad/image/0301/ped5,00044.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00044.png,//data/haziq-data/jaad/image/0301/pedestrian2,00044.png
0.4218624234199524,0,/work/vita/datasets/JAAD/images/video_0301/00045.png,//data/haziq-data/jaad/image/0301/pedestrian1,00045.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00045.png,//data/haziq-data/jaad/image/0301/ped4,00045.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00045.png,//data/haziq-data/jaad/image/0301/ped5,00045.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00045.png,//data/haziq-data/jaad/image/0301/pedestrian2,00045.png
0.5162293910980225,0,/work/vita/datasets/JAAD/images/video_0301/00046.png,//data/haziq-data/jaad/image/0301/pedestrian1,00046.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00046.png,//data/haziq-data/jaad/image/0301/ped4,00046.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00046.png,//data/haziq-data/jaad/image/0301/ped5,00046.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00046.png,//data/haziq-data/jaad/image/0301/pedestrian2,00046.png
0.006677770987153053,0,/work/vita/datasets/JAAD/images/video_0301/00047.png,//data/haziq-data/jaad/image/0301/pedestrian1,00047.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00047.png,//data/haziq-data/jaad/image/0301/ped4,00047.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00047.png,//data/haziq-data/jaad/image/0301/ped5,00047.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00047.png,//data/haziq-data/jaad/image/0301/pedestrian2,00047.png
0.0018615178996697068,0,/work/vita/datasets/JAAD/images/video_0301/00048.png,//data/haziq-data/jaad/image/0301/pedestrian1,00048.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00048.png,//data/haziq-data/jaad/image/0301/ped4,00048.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00048.png,//data/haziq-data/jaad/image/0301/ped5,00048.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00048.png,//data/haziq-data/jaad/image/0301/pedestrian2,00048.png
0.0167846642434597,0,/work/vita/datasets/JAAD/images/video_0301/00049.png,//data/haziq-data/jaad/image/0301/pedestrian1,00049.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00049.png,//data/haziq-data/jaad/image/0301/ped4,00049.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00049.png,//data/haziq-data/jaad/image/0301/ped5,00049.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00049.png,//data/haziq-data/jaad/image/0301/pedestrian2,00049.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00050.png,//data/haziq-data/jaad/image/0301/pedestrian1,00050.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00050.png,//data/haziq-data/jaad/image/0301/ped4,00050.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00050.png,//data/haziq-data/jaad/image/0301/ped5,00050.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00050.png,//data/haziq-data/jaad/image/0301/pedestrian2,00050.png
0.22363485395908356,0,/work/vita/datasets/JAAD/images/video_0301/00051.png,//data/haziq-data/jaad/image/0301/pedestrian1,00051.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00051.png,//data/haziq-data/jaad/image/0301/ped4,00051.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00051.png,//data/haziq-data/jaad/image/0301/ped5,00051.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00051.png,//data/haziq-data/jaad/image/0301/pedestrian2,00051.png
0.050120629370212555,0,/work/vita/datasets/JAAD/images/video_0301/00052.png,//data/haziq-data/jaad/image/0301/pedestrian1,00052.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00052.png,//data/haziq-data/jaad/image/0301/ped4,00052.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00052.png,//data/haziq-data/jaad/image/0301/ped5,00052.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00052.png,//data/haziq-data/jaad/image/0301/pedestrian2,00052.png
0.280116468667984,0,/work/vita/datasets/JAAD/images/video_0301/00053.png,//data/haziq-data/jaad/image/0301/pedestrian1,00053.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00053.png,//data/haziq-data/jaad/image/0301/ped4,00053.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00053.png,//data/haziq-data/jaad/image/0301/ped5,00053.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00053.png,//data/haziq-data/jaad/image/0301/pedestrian2,00053.png
0.20930741727352142,0,/work/vita/datasets/JAAD/images/video_0301/00054.png,//data/haziq-data/jaad/image/0301/pedestrian1,00054.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00054.png,//data/haziq-data/jaad/image/0301/ped4,00054.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00054.png,//data/haziq-data/jaad/image/0301/ped5,00054.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00054.png,//data/haziq-data/jaad/image/0301/pedestrian2,00054.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00055.png,//data/haziq-data/jaad/image/0301/pedestrian1,00055.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00055.png,//data/haziq-data/jaad/image/0301/ped4,00055.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00055.png,//data/haziq-data/jaad/image/0301/ped5,00055.png
0.0,0,/work/vita/datasets/JAAD/images/video_0301/00055.png,//data/haziq-data/jaad/image/0301/pedestrian2,00055.png
0.2265242040157318,0,/work/vita/datasets/JAAD/images/video_0301/00056.png,//data/haziq-data/jaad/image/0301/pedestrian1,00056.png
